"FIGIS_ID","ISCAAP_ID","NAME_en","NAME_fr","NAME_es","NAME_ar","NAME_cn","NAME_ru","Unit","Scientific.Name","Alpha3.Code","FAOMAP_LAYER_ID","Author"
"2693","31623XXXXX","Cockles nei","Coques nca","Berberechos(=Cárdidos) nep","","","","t","Cardiidae","COZ","",""
"2694","31612XXXXX","Mactra surf clams nei","Mactres et spisules nca","Mactras y pechinas nep","","","","t","Mactridae","MAT","",""
"2695","3161200806","Smooth mactra","Mactre lisse","Mactra lisa","","","","t","Mactra glabrata","MAG","","Linnaeus 1767"
"2688","3161000105","Blue mussel","Moule commune","Mejillón común","","紫贻贝","","t","Mytilus edulis","MUS","2688","Linnaeus 1758"
"2689","3161000117","Australian mussel","Moule d'Australie","Mejillón de Australia","","","","t","Mytilus planulatus","MYA","","Lamarck 1819"
"19022","3210303101","Leucoptera bobtail squid","Sépiole leucoptère","Globito leucóptero","","","","t","Stoloteuthis leucoptera","UTK","","(Verrill 1878)"
"19023","3210303603","Southern bobtail squid","Sépiole du Tasmanie","Globito de Tasmania","","","","t","Euprymna tasmanica","EYZ","","(Pfeffer 1884)"
"19024","3210100102","Southern bottletail squid","Sépiolette du sud","Sepiolilla sureña","","","","t","Sepiadarium austrinum","EDZ","","Berry 1921"
"19145","1230400803","Japanese smelt","","","","","Корюшка малоротая японская","t","Hypomesus nipponensis","HVJ","","McAllister 1963"
"19146","1230902502","Japanese icefish","","","","","","t","Salangichthys microdon","SZM","","(Bleeker 1860)"
"19169","1400204404","","","","","","","t","Labiobarbus fasciatus","LZQ","","(Bleeker 1853)"
"19170","1400204405","","","","","","","t","Labiobarbus ocellatus","LZW","","(Heckel 1843)"
"19171","3210200240","Stumpy cuttlefish","Seiche trapue","Sepia achaparrada","","","","t","Sepia bandensis","IEB","","Adam 1939"
"19172","1400222303","","","","","","","t","Mystacoleucus marginatus","MJZ","","(Valenciennes 1842)"
"19173","1400226202","","","","","","","t","Parachela oxygastroides","PZI","","(Bleeker 1852)"
"19174","1400229103","","","","","","","t","Puntioplites proctozystron","WPP","","(Bleeker 1865)"
"19175","1400216116","Spanner barb","","","","","","t","Puntius lateristriga","FZP","","(Valenciennes 1842)"
"19176","1400205707","Brilliant rasbora","","","","","","t","Rasbora einthovenii","RSV","","(Bleeker 1851)"
"19177","1400205708","Twospot rasbora","","","","","","t","Rasbora elegans","RWS","","Volz 1903"
"19178","1400205709","","","","","","","t","Rasbora tawarensis","RRZ","","Weber & de Beaufort 1916"
"19179","1400205907","","","","","","","t","Tor soro","TZS","","(Valenciennes 1842)"
"19180","1704120008","Indian goatfish","Rouget-barbet indien","Salmonete índico","","","","t","Parupeneus indicus","RFQ","","(Shaw 1803)"
"2078","1210500107","Pacific herring","Hareng du Pacifique","Arenque del Pacífico","","","Сельдь восточная","t","Clupea pallasii","HEP","2078","Valenciennes 1847"
"2079","1210501102","Pontic shad","Alose de la mer Noire","Sábalo del Mar Negro","","","Сельдь черноморско-азовская","t","Alosa pontica","SHC","","(Eichwald 1838)"
"16986","3211000102","Long-armed squid","","Calamarín volador","","","","t","Chiroteuthis veranyi","KTV","","Férussac 1835"
"16987","3211000101","","","","","","","t","Chiroteuthis picteti","KTP","","Joubin 1894"
"16988","3210701601","Armed cranch squid","Encornet-outre armé","Cranquiluria armada","ذو الأذرع العشر قِرْبَة مُسلَّح","盔甲小头乌贼","","t","Galiteuthis armata","GTH","","Joubin 1898"
"16989","3210700101","","","","","","","t","Liocranchia reinhardti","ICR","","(Steenstrup 1856)"
"16990","3210705501","Antarctic cranch squid","Encornet outre commun","Cranquiluria antártica","ذو الأذرع العشر قِرْبَة شائع","南极中刺乌贼","","t","Mesonychoteuthis hamiltoni","EKH","","Robson 1925"
"16992","3213000101","Toothed-fin squid","Calmar à nageoire denticulée","Calamarín alidentado","حبَّارة ذات زِعْنْفَة مُسنَّنة","栉鳍乌贼","","t","Ctenopteryx sicula","YXS","","(Verany 1851)"
"16994","3211302001","","","","","","","t","Abralia andamanica","BLK","","Goodrich 1898"
"16995","3211300101","Pfeffer's enope squid","Encornet de Pfeffer","Enoploluria de Pfeffer","ذو الأذرع العشر بفيفير","虚线乌贼","","t","Abraliopsis pfefferi","BJF","","(Verany 1837)"
"16996","3211304301","Sharpear enope squid","Encornet cachalot","Enoploluria rómbica","ذو الأذؤع العشر عَنْبَر","尖钩武装乌贼","","t","Ancistrocheirus lesueuri","NKL","","(d’Orbigny 1839)"
"2080","1210501105","Twaite shad","Alose feinte","Saboga(=Alosa)","","","Сельдь-финта","t","Alosa fallax","TSD","","(Lacépède 1803)"
"2081","1210501106","Alewife","Gaspareau","Pinchagua","","","Сероспинка (=элевайф)","t","Alosa pseudoharengus","ALE","","(Wilson 1811)"
"2082","1210501107","Blueback shad","Alose d'été du Canada","Sábalo del Canadá","","","","t","Alosa aestivalis","BBH","","(Mitchill 1814)"
"2083","1210501108","Hickory shad","Alose américaine","","","","","t","Alosa mediocris","SHH","","(Mitchill 1814)"
"2084","12105012XX","Sardinellas nei","Sardinelles nca","Sardinelas nep","","","Сардинеллы","t","Sardinella spp","SIX","",""
"2085","1210501203","Goldstripe sardinella","Sardinelle dorée","Sardinela dorada","","","","t","Sardinella gibbosa","SAG","2085","(Bleeker 1849)"
"2121","1230101007","Lake trout(=Char)","Touladi(=Omble du Canada)","Trucha lacustre","أومبل كندا او تروتة الضاية","湖红点鲑","","t","Salvelinus namaycush","LAT","","(Walbaum 1792)"
"2122","1230200501","Grayling","Ombre commun","Tímalo","","","Хариус обыкновенный","t","Thymallus thymallus","TLV","","(Linnaeus 1758)"
"2123","1230200504","Arctic grayling","Ombre arctique","Tímalo ártico","شِفْش قُطبي","北极茴鱼","","t","Thymallus arcticus","TLA","","(Pallas 1776)"
"2124","1230301601","Ayu sweetfish","Ayu","Ayu","سمك ليِّن أيو","香鱼","Айю","t","Plecoglossus altivelis","PCA","2124","(Temminck & Schlegel 1846)"
"2125","12304XXXXX030","Smelts nei","Éperlans nca","Eperlanos nep","","","Корюшки","t","Osmerus spp, Hypomesus spp","SMX","",""
"2126","1230400201","Capelin","Capelan","Capelán","","毛鳞鱼","Мойва","t","Mallotus villosus","CAP","2126","(Müller 1776)"
"2127","1230400301","European smelt","Éperlan européen","Eperlano europeo","","","Корюшка европейская","t","Osmerus eperlanus","SME","","(Linnaeus 1758)"
"17045","3212800102","Bellybutton nautilus","Nautile bouton","Nautilo ombligo","قوقعة زرّ البطن","大脐鹦鹉螺","","t","Nautilus macromphalus","NUX","","Sowerby 1849"
"17046","3212800101","Emperor nautilus","Nautile flammé","Nautilo común","قوقعة إمبراطور","鹦鹉螺","","t","Nautilus pompilius","NUK","","Linnaeus 1758"
"17047","3212601001","Antarctic neosquid","Loutène australe","Neoluria antártica","","","","t","Alluroteuthis antarcticus","LHQ","","Odhner 1923"
"17049","3210903702","Globose octopus","Poulpe globuleux","Pulpito","أُحطبوط كُرَيْويّ","球形深足蛸","","t","Bathypolypus sponsalis","YYS","","(P. & H. Fischer 1892)"
"17050","3210904601","January octopus","Poulpe filamenteux","Pulpo filamentoso","أُخطبوط خَيْطي","乔氏深蛸","","t","Benthoctopus januarii","BTQ","","(Hoyle 1885)"
"17051","3210900201","","","","","","","t","Callistoctopus arakawai","LLK","","Taki 1964"
"17053","3210905301","Dana octopus","Poulpe dana","Pulpito monedero","أُخطبوط دانا","圆王蛸","","t","Danoctopus schmidti","DTS","","Joubin 1933"
"2130","1230401201","Eulachon","Eulakane","","","","","t","Thaleichthys pacificus","EUL","","(Richardson 1836)"
"2132","12312001XX","Whitefishes nei","Corégones nca","Coregonos nep","","","Сиговые","t","Coregonus spp","WHF","",""
"2133","1231200103","Houting","Bondelle","Coregono picudo","","","","t","Coregonus oxyrinchus","HOU","","(Linnaeus 1758)"
"2134","1231200113","Lake cisco","Cisco de lac","Coregono de artedi","","","","t","Coregonus artedi","CIS","","Lesueur 1818"
"2128","1230400303","Rainbow smelt","Éperlan arc-en-ciel","Eperlano arco iris","","","Корюшка зубастая","t","Osmerus mordax","SMR","","Steindachner & Kner 1870"
"2129","1230400801","Pond smelt","Éperlan à petite bouche","Eperlano de estanque","","","Корюшка малоротая речная","t","Hypomesus olidus","PSM","","(Pallas 1814)"
"17055","3210902402","Musky octopus","Élédone musquée","Pulpo almizclado","أُخطبوط مُمَسَّك","麝香爱尔斗蛸","","t","Eledone moschata","EDT","","(Lamarck 1798)"
"17056","3210902403","Combed octopus","Élédone peigne","Pulpo desflecado","","","","t","Eledone massyae","EDY","","Voss 1964"
"17057","3210905901","Map octopus","Poulpe lierre","Pulpo lampazo","أُخطبوط عُشقة","地图蛸","","t","Euaxoctopus pillsburyae","EXL","","Voss 1975"
"18418","7871200416","Spiny gracilaria","Gracilaire épineuse","Pelillo espinoso","قويعية مُشوّكة","刺江篱","","t","Gracilaria spinigera","GJX","","Dawson 1949"
"18419","7871200418","Broadleaf gracilaria","Gracilaire laminée","Gracilaria laminada","قويعيّة مُصفّحة","阔叶江篱","","t","Gracilaria textorii","GCW","","(Suringar) Agardh 1876"
"18421","7870100105","Tattered sea moss","Houlette deguenillée","Cayado andrajoso","عصا الراعي رَثِيث الثِّياب","巢沙菜","","t","Hypnea pannosa","YAZ","","J. Agardh 1847"
"18423","7870900202","Pacific coral moss","Janire corail du Pacifique","Falsa coralina del Pacífico","مرجان متثلِّم للمحيط الهادئ","宽角叉珊藻","","t","Jania adhaerens","JNA","","Lamouroux 1816"
"18424","7870500102","","","","","","","t","Solieria filiformis","OKF","","(Kutzing) Gabrielson"
"18425","7870800101","","","","","","","t","Mastocarpus stellatus","MVT","","(Stackhouse) Guiry in Guiry, J.A.West, D.-H. Kim & Masu"
"18426","7870900301","","","","","","","t","Lithothamnion corallioides","LJQ","","(P.L. Crouan & H.M. Crouan) P.L. Crouan & H.M. Crouan"
"2430","1707130901","Blue moki","","","","","","t","Latridopsis ciliaris","BMO","","(Forster 1801)"
"2431","1720919602","New Zealand blue cod","","","","","","t","Parapercis colias","NEB","","(Forster 1801)"
"2424","1706324301","Tautog","Tautogue noir","","","","","t","Tautoga onitis","TAU","","(Linnaeus 1758)"
"2425","17065XXXXX","Parrotfishes nei","Perroquets nca","Loros nep","","","","t","Scaridae","PWT","",""
"2426","17066XXXXX","Angelfishes nei","Demoiselles nca","Angeles nep","","","","t","Pomacanthidae","ANW","",""
"2427","1707027003","Peruvian morwong","Castanette pintadille","Pintadilla","","","","t","Cheilodactylus variegatus","HAW","","Valenciennes 1833"
"2428","1707030504","Tarakihi","","","","","Джакас серый","t","Nemadactylus macropterus","TAK","","(Forster 1801)"
"2429","17070305XX","Morwongs","","","","","","t","Nemadactylus spp","MOW","",""
"18429","7871200406","Dichotomously branched gracila","","","","","","t","Gracilaria edulis","GKI","","(Gmelin) Silva 1952"
"18430","7871200507","Prostrate gracilaria","","","","","","t","Hydropuntia eucheumatoides","GKH","","(Harvey) Gurgel & Fredericq 2004"
"18432","7872100103","Pacific ceramium","Céramium du Pacifique","Trillo del Pacífico","سِراميوم المحيط الهادئ","太平洋仙菜","","t","Ceramium pacificum","KMK","","(Collins) Kylin 1925"
"18434","7872600205","Dwarf gelidium","Menue paille naine","Pajilla enana","دقيق التِّبن الرقيق","匍匐石花菜","","t","Gelidium pusillum","GJP","","(Stackhouse) Le Jolis 1863"
"19407","78716XXXXX","Gigartina seaweeds nei","Gigartines nca","Lugas nep","","","","t","Gigartinaceae","GHG","",""
"2636","2311109002","Mediterranean shore crab","Crabe vert de la Méditerranée","Cangrejo verde mediterráneo","","","","t","Carcinus aestuarii","CMR","","Nardo 1847"
"2637","2311114001","Indo-Pacific swamp crab","Crabe de palétuviers","Cangrejo de manglares","","","","t","Scylla serrata","MUD","2637","(Forsskål 1775)"
"2638","2311119501","Velvet swimcrab","Étrille commune","Nécora","","","","t","Necora puber","LIO","","(Linnaeus 1767)"
"2639","2291500903","Lesser slipper lobster","Petite cigale","Santiaguiño","","","","t","Scyllarus arctus","SCY","","(Linnaeus 1758)"
"16930","3210906001","Unihorn octopus","Poulpe licorne","Pulpo unicornio","أُخطبوط حَرِيش البحر","单角蛸","","t","Scaeurgus unicirrhus","UGU","","(d’Orbigny 1840)"
"16931","3210904401","Spiney-horn octopus","Poulpe cornu","Pulpo cornudo","أُخطبوط مُقرَّن","角刺四角蛸","","t","Tetracheledone spinicirrhus","TLQ","","Voss 1955"
"16933","3212101001","Dana octopus squid","Encornet poulpe dana","Pulpota","","","","t","Taningia danae","NID","","Joubin 1931"
"16934","3214100101","Tuberculate octopus","Pieuvre dimorphe","Pulpote","أُخطبوط مُزدوِج الشكل","结瘤快蛸","","t","Ocythoe tuberculata","YHT","","Rafinesque 1814"
"2032","1080502801","False catshark","Requin à longue dorsale","Musolón de aleta larga","قِرش قِط طويل الزِّعنفة الظَّهرية","小齿拟皱唇鲨","","t","Pseudotriakis microdon","PTM","","Capello 1868"
"2033","1090100201","Greenland shark","Laimargue du Groenland","Tollo de Groenlandia","","","Акула полярная атлантическая","t","Somniosus microcephalus","GSK","","(Bloch & Schneider 1801)"
"2034","10901007XX","Dogfishes nei","Aiguillats nca","Mielgas nep","","","","t","Squalus spp","DGZ","",""
"2035","1090100708","Shortnose spurdog","Aiguillat nez court","Galludo ñato","","","","t","Squalus megalops","DOP","2035","(Macleay 1881)"
"2036","1090100803","Leafscale gulper shark","Squale-chagrin de l'Atlantique","Quelvacho negro","","","","t","Centrophorus squamosus","GUQ","2036","(Bonnaterre 1788)"
"2037","1090101001","Velvet belly","Sagre commun","Negrito","قِرش فانوس شائع","黑腹鸟鲨","","t","Etmopterus spinax","ETX","","(Linnaeus 1758)"
"2038","1090101006","Smooth lanternshark","Sagre nain","Tollo lucero liso","قِرش فانوس ليِّن","光鳞鸟鲨","","t","Etmopterus pusillus","ETP","","(Lowe 1839)"
"2039","1090101601","Portuguese dogfish","Pailona commun","Pailona","كلب البحر برتغالي شائع","腔鳞荆鲨","Акула португальская","t","Centroscymnus coelolepis","CYO","","Bocage & Capello 1864"
"16938","3210505903","Hawaiian flying squid","Encornet bouquet","Pota hawaiana","ذو الأذرع العشر طائر هاوايي","夏威夷柔鱼","","t","Nototodarus hawaiiensis","NDH","","(Berry 1912)"
"16941","3210506101","Orangeback flying squid","Encornet dos orange","Pota naranja","","","","t","Sthenoteuthis pteropus","OFE","","Steenstrup 1855"
"16942","3210500901","Atlantic bird squid","Encornet oiseau","Pota pajara","","","","t","Ornithoteuthis antillarum","OKA","","Adam 1957"
"16943","3210500902","Shiny bird squid","Encornet planeur","Pota planeadora","ذو الأذؤع العشر صقَّال","多刺飞乌贼","","t","Ornithoteuthis volatilis","OKL","","Sasaki 1915"
"16936","3210501005","Sharptail shortfin squid","Encornet rouge à pointe","Pota puntiaguda","ذو الأذرع العشر أحمر بِرَأس","尖尾短鳍柔鱼","","t","Illex oxygonius","IXO","","Roper, Lu & Mangold 1969"
"2040","1090101602","Longnose velvet dogfish","Pailona à long nez","Sapata negra","كلب البحر برتغالي ذو منقار طويل","长吻荆鲨","Акула длинноносая белоглазая","t","Centroscymnus crepidater","CYP","","(Bocage & Capello 1864)"
"2086","1210501204","Indian oil sardine","Sardinelle indienne","Sardinela aceitera","","","","t","Sardinella longiceps","IOS","2086","Valenciennes 1847"
"2087","1210501208","Fringescale sardinella","Tunsoy","Tunsoy","","","","t","Sardinella fimbriata","FRS","","(Valenciennes 1847)"
"17004","3211401101","Boreoatlantic gonate squid","Encornet atlantoboréal","Gonalura atlantoboreal","ذو الأذرُع العشر أطلسي شَمالي","","","t","Gonatus fabricii","GTI","","(Lichtenstein 1818)"
"16998","3211300201","Jewel enope squid","Encornet-bijoutier","Enoploluria joyera","ذو الأذرع العشر صائغ","宝石皮罗乌贼","","t","Pyroteuthis margaritifera","YRM","","(Rüppell 1848)"
